Smiles,h,RGroupIndex,LinkerIndex
[H]c1nc([H])c(C([H])([H])C([H])([H])C#N)c([H])c1[H],6,138,0
[H]c1nc([H])c(C(=O)N([H])C([H])([H])C#N)c([H])c1[H],6,138,1
[H]c1nc([H])c(N([H])C(=O)C([H])([H])C#N)c([H])c1[H],6,138,2
[H]c1nc([H])c(N([H])C([H])([H])C#N)c([H])c1[H],6,138,3
[H]c1nc([H])c(C(=O)C([H])([H])C#N)c([H])c1[H],6,138,4
[H]c1nc([H])c(OC([H])([H])C#N)c([H])c1[H],6,138,5
[H]c1nc([H])c(OC([H])([H])C([H])([H])C#N)c([H])c1[H],6,138,6
[H]c1nc([H])c(C([H])([H])OC([H])([H])C#N)c([H])c1[H],6,138,7
[H]c1nc([H])c(S(=O)(=O)C([H])([H])C#N)c([H])c1[H],6,138,8
[H]c1nc([H])c(S(=O)(=O)N([H])C([H])([H])C#N)c([H])c1[H],6,138,9
[H]c1nc([H])c(N([H])S(=O)(=O)C([H])([H])C#N)c([H])c1[H],6,138,10
[H]c1nc([H])c(N([H])C([H])([H])C([H])([H])C#N)c([H])c1[H],6,138,11
[H]c1nc([H])c(C([H])([H])N([H])C([H])([H])C#N)c([H])c1[H],6,138,12
[H]c1nc([H])c(C(=O)N([H])C([H])([H])C([H])([H])C#N)c([H])c1[H],6,138,13
[H]c1nc([H])c(C([H])([H])N([H])C(=O)C([H])([H])C#N)c([H])c1[H],6,138,14
[H]c1nc([H])c(C([H])([H])C([H])([H])C([H])([H])C#N)c([H])c1[H],6,138,15
[H]c1nc([H])c(N([H])C(=O)C([H])([H])C([H])([H])C#N)c([H])c1[H],6,138,16
[H]c1nc([H])c(C([H])([H])C(=O)N([H])C([H])([H])C#N)c([H])c1[H],6,138,17
[H]c1nc([H])c(N([H])C(=O)N([H])C([H])([H])C#N)c([H])c1[H],6,138,18
[H]c1nc([H])c(C(=O)C([H])([H])C([H])([H])C#N)c([H])c1[H],6,138,19
[H]c1nc([H])c(C([H])([H])C(=O)C([H])([H])C#N)c([H])c1[H],6,138,20
[H]c1nc([H])c(-c2c([H])c([H])c(C([H])([H])C#N)c([H])c2[H])c([H])c1[H],6,138,21
[H]c1nc([H])c(SC([H])([H])C([H])([H])C#N)c([H])c1[H],6,138,22
[H]c1nc([H])c(C([H])([H])SC([H])([H])C#N)c([H])c1[H],6,138,23
[H]c1nc([H])c(C#CC([H])([H])C#N)c([H])c1[H],6,138,24
[H]c1nc([H])c(SC([H])([H])C#N)c([H])c1[H],6,138,25
[H]C(=C([H])C([H])([H])C#N)c1c([H])nc([H])c([H])c1[H],6,138,26
[H]c1nc([H])c([C@@]([H])(N([H])C([H])([H])C#N)C([H])([H])[H])c([H])c1[H],6,138,27
[H]c1nc([H])c(N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C#N)c([H])c1[H],6,138,28
[H]c1nc([H])c(C(=O)OC([H])([H])C#N)c([H])c1[H],6,138,29
[H]c1nc([H])c(OC(=O)C([H])([H])C#N)c([H])c1[H],6,138,30
[H]c1nc([H])c(C(=O)OC([H])([H])C([H])([H])C#N)c([H])c1[H],6,138,31
[H]c1nc([H])c(C([H])([H])OC(=O)C([H])([H])C#N)c([H])c1[H],6,138,32
[H]c1nc([H])c(N2C([H])([H])C([H])([H])N(C([H])([H])C#N)C([H])([H])C2([H])[H])c([H])c1[H],6,138,33
[H]c1nc([H])c([C@]([H])(C([H])([H])[H])C([H])([H])C#N)c([H])c1[H],6,138,34
[H]c1nc([H])c(N2C([H])([H])C([H])([H])C([H])(C([H])([H])C#N)C([H])([H])C2([H])[H])c([H])c1[H],6,138,35
[H]c1nc([H])c(C2([H])C([H])([H])C([H])([H])N(C([H])([H])C#N)C([H])([H])C2([H])[H])c([H])c1[H],6,138,36
[H]c1nc([H])c(C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C#N)c([H])c1[H],6,138,37
[H]c1nc([H])c([C@]([H])(N([H])C(=O)C([H])([H])C#N)C([H])([H])[H])c([H])c1[H],6,138,38
[H]C(=Nc1c([H])nc([H])c([H])c1[H])C([H])([H])C#N,6,138,39
[H]c1nc([H])c(C([H])([H])OC([H])([H])[H])c([H])c1[H],6,139,0
[H]c1nc([H])c(C(=O)N([H])OC([H])([H])[H])c([H])c1[H],6,139,1
[H]c1nc([H])c(N([H])C(=O)OC([H])([H])[H])c([H])c1[H],6,139,2
[H]c1nc([H])c(N([H])OC([H])([H])[H])c([H])c1[H],6,139,3
[H]c1nc([H])c(C(=O)OC([H])([H])[H])c([H])c1[H],6,139,4
[H]c1nc([H])c(OOC([H])([H])[H])c([H])c1[H],6,139,5
[H]c1nc([H])c(OC([H])([H])OC([H])([H])[H])c([H])c1[H],6,139,6
[H]c1nc([H])c(C([H])([H])OOC([H])([H])[H])c([H])c1[H],6,139,7
[H]c1nc([H])c(S(=O)(=O)OC([H])([H])[H])c([H])c1[H],6,139,8
[H]c1nc([H])c(S(=O)(=O)N([H])OC([H])([H])[H])c([H])c1[H],6,139,9
[H]c1nc([H])c(N([H])S(=O)(=O)OC([H])([H])[H])c([H])c1[H],6,139,10
[H]c1nc([H])c(N([H])C([H])([H])OC([H])([H])[H])c([H])c1[H],6,139,11
[H]c1nc([H])c(C([H])([H])N([H])OC([H])([H])[H])c([H])c1[H],6,139,12
[H]c1nc([H])c(C(=O)N([H])C([H])([H])OC([H])([H])[H])c([H])c1[H],6,139,13
[H]c1nc([H])c(C([H])([H])N([H])C(=O)OC([H])([H])[H])c([H])c1[H],6,139,14
[H]c1nc([H])c(C([H])([H])C([H])([H])OC([H])([H])[H])c([H])c1[H],6,139,15
[H]c1nc([H])c(N([H])C(=O)C([H])([H])OC([H])([H])[H])c([H])c1[H],6,139,16
[H]c1nc([H])c(C([H])([H])C(=O)N([H])OC([H])([H])[H])c([H])c1[H],6,139,17
[H]c1nc([H])c(N([H])C(=O)N([H])OC([H])([H])[H])c([H])c1[H],6,139,18
[H]c1nc([H])c(C(=O)C([H])([H])OC([H])([H])[H])c([H])c1[H],6,139,19
[H]c1nc([H])c(C([H])([H])C(=O)OC([H])([H])[H])c([H])c1[H],6,139,20
[H]c1nc([H])c(-c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H],6,139,21
[H]c1nc([H])c(SC([H])([H])OC([H])([H])[H])c([H])c1[H],6,139,22
[H]c1nc([H])c(C([H])([H])SOC([H])([H])[H])c([H])c1[H],6,139,23
[H]c1nc([H])c(C#COC([H])([H])[H])c([H])c1[H],6,139,24
[H]c1nc([H])c(SOC([H])([H])[H])c([H])c1[H],6,139,25
[H]C(OC([H])([H])[H])=C([H])c1c([H])nc([H])c([H])c1[H],6,139,26
[H]c1nc([H])c([C@@]([H])(N([H])OC([H])([H])[H])C([H])([H])[H])c([H])c1[H],6,139,27
[H]c1nc([H])c(N([H])[C@]([H])(OC([H])([H])[H])C([H])([H])[H])c([H])c1[H],6,139,28
[H]c1nc([H])c(C(=O)OOC([H])([H])[H])c([H])c1[H],6,139,29
[H]c1nc([H])c(OC(=O)OC([H])([H])[H])c([H])c1[H],6,139,30
[H]c1nc([H])c(C(=O)OC([H])([H])OC([H])([H])[H])c([H])c1[H],6,139,31
[H]c1nc([H])c(C([H])([H])OC(=O)OC([H])([H])[H])c([H])c1[H],6,139,32
[H]c1nc([H])c(N2C([H])([H])C([H])([H])N(OC([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],6,139,33
[H]c1nc([H])c([C@@]([H])(OC([H])([H])[H])C([H])([H])[H])c([H])c1[H],6,139,34
[H]c1nc([H])c(N2C([H])([H])C([H])([H])C([H])(OC([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],6,139,35
[H]c1nc([H])c(C2([H])C([H])([H])C([H])([H])N(OC([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],6,139,36
[H]c1nc([H])c(C(=O)N([H])[C@@]([H])(OC([H])([H])[H])C([H])([H])[H])c([H])c1[H],6,139,37
[H]c1nc([H])c([C@]([H])(N([H])C(=O)OC([H])([H])[H])C([H])([H])[H])c([H])c1[H],6,139,38
[H]C(=Nc1c([H])nc([H])c([H])c1[H])OC([H])([H])[H],6,139,39
[H]c1nc([H])c(C([H])([H])c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,0
[H]c1nc([H])c(C(=O)N([H])c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,1
[H]c1nc([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,2
[H]c1nc([H])c(N([H])c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,3
[H]c1nc([H])c(C(=O)c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,4
[H]c1nc([H])c(Oc2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,5
[H]c1nc([H])c(OC([H])([H])c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,6
[H]c1nc([H])c(C([H])([H])Oc2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,7
[H]c1nc([H])c(S(=O)(=O)c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,8
[H]c1nc([H])c(S(=O)(=O)N([H])c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,9
[H]c1nc([H])c(N([H])S(=O)(=O)c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,10
[H]c1nc([H])c(N([H])C([H])([H])c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,11
[H]c1nc([H])c(C([H])([H])N([H])c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,12
[H]c1nc([H])c(C(=O)N([H])C([H])([H])c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,13
[H]c1nc([H])c(C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,14
[H]c1nc([H])c(C([H])([H])C([H])([H])c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,15
[H]c1nc([H])c(N([H])C(=O)C([H])([H])c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,16
[H]c1nc([H])c(C([H])([H])C(=O)N([H])c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,17
[H]c1nc([H])c(N([H])C(=O)N([H])c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,18
[H]c1nc([H])c(C(=O)C([H])([H])c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,19
[H]c1nc([H])c(C([H])([H])C(=O)c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,20
[H]c1nc([H])c(-c2c([H])c([H])c(-c3c([H])c([H])c([H])c(OC(F)(F)F)c3[H])c([H])c2[H])c([H])c1[H],6,140,21
[H]c1nc([H])c(SC([H])([H])c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,22
[H]c1nc([H])c(C([H])([H])Sc2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,23
[H]c1nc([H])c(C#Cc2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,24
[H]c1nc([H])c(Sc2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,25
[H]C(=C([H])c1c([H])c([H])c([H])c(OC(F)(F)F)c1[H])c1c([H])nc([H])c([H])c1[H],6,140,26
[H]c1nc([H])c([C@@]([H])(N([H])c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])C([H])([H])[H])c([H])c1[H],6,140,27
[H]c1nc([H])c(N([H])[C@]([H])(c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])C([H])([H])[H])c([H])c1[H],6,140,28
[H]c1nc([H])c(C(=O)Oc2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,29
[H]c1nc([H])c(OC(=O)c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,30
[H]c1nc([H])c(C(=O)OC([H])([H])c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,31
[H]c1nc([H])c(C([H])([H])OC(=O)c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])c([H])c1[H],6,140,32
[H]c1nc([H])c(N2C([H])([H])C([H])([H])N(c3c([H])c([H])c([H])c(OC(F)(F)F)c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,140,33
[H]c1nc([H])c([C@@]([H])(c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])C([H])([H])[H])c([H])c1[H],6,140,34
[H]c1nc([H])c(N2C([H])([H])C([H])([H])C([H])(c3c([H])c([H])c([H])c(OC(F)(F)F)c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,140,35
[H]c1nc([H])c(C2([H])C([H])([H])C([H])([H])N(c3c([H])c([H])c([H])c(OC(F)(F)F)c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,140,36
[H]c1nc([H])c(C(=O)N([H])[C@@]([H])(c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])C([H])([H])[H])c([H])c1[H],6,140,37
[H]c1nc([H])c([C@]([H])(N([H])C(=O)c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])C([H])([H])[H])c([H])c1[H],6,140,38
[H]C(=Nc1c([H])nc([H])c([H])c1[H])c1c([H])c([H])c([H])c(OC(F)(F)F)c1[H],6,140,39
[H]c1nc([H])c(C([H])([H])N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,0
[H]c1nc([H])c(C(=O)N([H])N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,1
[H]c1nc([H])c(N([H])C(=O)N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,2
[H]c1nc([H])c(N([H])N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,3
[H]c1nc([H])c(C(=O)N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,4
[H]c1nc([H])c(ON([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,5
[H]c1nc([H])c(OC([H])([H])N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,6
[H]c1nc([H])c(C([H])([H])ON([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,7
[H]c1nc([H])c(S(=O)(=O)N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,8
[H]c1nc([H])c(S(=O)(=O)N([H])N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,9
[H]c1nc([H])c(N([H])S(=O)(=O)N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,10
[H]c1nc([H])c(N([H])C([H])([H])N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,11
[H]c1nc([H])c(C([H])([H])N([H])N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,12
[H]c1nc([H])c(C(=O)N([H])C([H])([H])N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,13
[H]c1nc([H])c(C([H])([H])N([H])C(=O)N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,14
[H]c1nc([H])c(C([H])([H])C([H])([H])N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,15
[H]c1nc([H])c(N([H])C(=O)C([H])([H])N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,16
[H]c1nc([H])c(C([H])([H])C(=O)N([H])N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,17
[H]c1nc([H])c(N([H])C(=O)N([H])N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,18
[H]c1nc([H])c(C(=O)C([H])([H])N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,19
[H]c1nc([H])c(C([H])([H])C(=O)N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,20
[H]c1nc([H])c(-c2c([H])c([H])c(N([H])C([H])([H])c3c([H])c([H])nc([H])c3[H])c([H])c2[H])c([H])c1[H],6,141,21
[H]c1nc([H])c(SC([H])([H])N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,22
[H]c1nc([H])c(C([H])([H])SN([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,23
[H]c1nc([H])c(C#CN([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,24
[H]c1nc([H])c(SN([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,25
[H]C(=C([H])N([H])C([H])([H])c1c([H])c([H])nc([H])c1[H])c1c([H])nc([H])c([H])c1[H],6,141,26
[H]c1nc([H])c([C@@]([H])(N([H])N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])C([H])([H])[H])c([H])c1[H],6,141,27
[H]c1nc([H])c(N([H])[C@]([H])(N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])C([H])([H])[H])c([H])c1[H],6,141,28
[H]c1nc([H])c(C(=O)ON([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,29
[H]c1nc([H])c(OC(=O)N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,30
[H]c1nc([H])c(C(=O)OC([H])([H])N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,31
[H]c1nc([H])c(C([H])([H])OC(=O)N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,141,32
[H]c1nc([H])c(N2C([H])([H])C([H])([H])N(N([H])C([H])([H])c3c([H])c([H])nc([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,141,33
[H]c1nc([H])c([C@@]([H])(N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])C([H])([H])[H])c([H])c1[H],6,141,34
[H]c1nc([H])c(N2C([H])([H])C([H])([H])C([H])(N([H])C([H])([H])c3c([H])c([H])nc([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,141,35
[H]c1nc([H])c(C2([H])C([H])([H])C([H])([H])N(N([H])C([H])([H])c3c([H])c([H])nc([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,141,36
[H]c1nc([H])c(C(=O)N([H])[C@@]([H])(N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])C([H])([H])[H])c([H])c1[H],6,141,37
[H]c1nc([H])c([C@]([H])(N([H])C(=O)N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])C([H])([H])[H])c([H])c1[H],6,141,38
[H]C(=Nc1c([H])nc([H])c([H])c1[H])N([H])C([H])([H])c1c([H])c([H])nc([H])c1[H],6,141,39
[H]c1nc([H])c(C([H])([H])c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,0
[H]c1nc([H])c(C(=O)N([H])c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,1
[H]c1nc([H])c(N([H])C(=O)c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,2
[H]c1nc([H])c(N([H])c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,3
[H]c1nc([H])c(C(=O)c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,4
[H]c1nc([H])c(Oc2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,5
[H]c1nc([H])c(OC([H])([H])c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,6
[H]c1nc([H])c(C([H])([H])Oc2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,7
[H]c1nc([H])c(S(=O)(=O)c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,8
[H]c1nc([H])c(S(=O)(=O)N([H])c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,9
[H]c1nc([H])c(N([H])S(=O)(=O)c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,10
[H]c1nc([H])c(N([H])C([H])([H])c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,11
[H]c1nc([H])c(C([H])([H])N([H])c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,12
[H]c1nc([H])c(C(=O)N([H])C([H])([H])c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,13
[H]c1nc([H])c(C([H])([H])N([H])C(=O)c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,14
[H]c1nc([H])c(C([H])([H])C([H])([H])c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,15
[H]c1nc([H])c(N([H])C(=O)C([H])([H])c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,16
[H]c1nc([H])c(C([H])([H])C(=O)N([H])c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,17
[H]c1nc([H])c(N([H])C(=O)N([H])c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,18
[H]c1nc([H])c(C(=O)C([H])([H])c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,19
[H]c1nc([H])c(C([H])([H])C(=O)c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,20
[H]c1nc([H])c(-c2c([H])c([H])c(-c3c([H])nc4c([H])c([H])c([H])c([H])c4c3[H])c([H])c2[H])c([H])c1[H],6,142,21
[H]c1nc([H])c(SC([H])([H])c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,22
[H]c1nc([H])c(C([H])([H])Sc2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,23
[H]c1nc([H])c(C#Cc2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,24
[H]c1nc([H])c(Sc2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,25
[H]C(=C([H])c1c([H])nc2c([H])c([H])c([H])c([H])c2c1[H])c1c([H])nc([H])c([H])c1[H],6,142,26
[H]c1nc([H])c([C@@]([H])(N([H])c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])C([H])([H])[H])c([H])c1[H],6,142,27
[H]c1nc([H])c(N([H])[C@]([H])(c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])C([H])([H])[H])c([H])c1[H],6,142,28
[H]c1nc([H])c(C(=O)Oc2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,29
[H]c1nc([H])c(OC(=O)c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,30
[H]c1nc([H])c(C(=O)OC([H])([H])c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,31
[H]c1nc([H])c(C([H])([H])OC(=O)c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,142,32
[H]c1nc([H])c(N2C([H])([H])C([H])([H])N(c3c([H])nc4c([H])c([H])c([H])c([H])c4c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,142,33
[H]c1nc([H])c([C@@]([H])(c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])C([H])([H])[H])c([H])c1[H],6,142,34
[H]c1nc([H])c(N2C([H])([H])C([H])([H])C([H])(c3c([H])nc4c([H])c([H])c([H])c([H])c4c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,142,35
[H]c1nc([H])c(C2([H])C([H])([H])C([H])([H])N(c3c([H])nc4c([H])c([H])c([H])c([H])c4c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,142,36
[H]c1nc([H])c(C(=O)N([H])[C@@]([H])(c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])C([H])([H])[H])c([H])c1[H],6,142,37
[H]c1nc([H])c([C@]([H])(N([H])C(=O)c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])C([H])([H])[H])c([H])c1[H],6,142,38
[H]C(=Nc1c([H])nc([H])c([H])c1[H])c1c([H])nc2c([H])c([H])c([H])c([H])c2c1[H],6,142,39
[H]c1nc([H])c(C([H])([H])N([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H],6,143,0
[H]c1nc([H])c(C(=O)N([H])N([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H],6,143,1
[H]c1nc([H])c(N([H])C(=O)N([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H],6,143,2
[H]c1nc([H])c(N([H])N([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H],6,143,3
[H]c1nc([H])c(C(=O)N([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H],6,143,4
[H]c1nc([H])c(ON([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H],6,143,5
[H]c1nc([H])c(OC([H])([H])N([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H],6,143,6
[H]c1nc([H])c(C([H])([H])ON([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H],6,143,7
[H]c1nc([H])c(S(=O)(=O)N([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H],6,143,8
[H]c1nc([H])c(S(=O)(=O)N([H])N([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H],6,143,9
[H]c1nc([H])c(N([H])S(=O)(=O)N([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H],6,143,10
[H]c1nc([H])c(N([H])C([H])([H])N([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H],6,143,11
[H]c1nc([H])c(C([H])([H])N([H])N([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H],6,143,12
[H]c1nc([H])c(C(=O)N([H])C([H])([H])N([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H],6,143,13
[H]c1nc([H])c(C([H])([H])N([H])C(=O)N([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H],6,143,14
